"...1","artist_name","track_name","track_id","popularity","year","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","track_artist","track_album_id","track_album_name","track_album_release_date"
340974,"Famous Dex","JAPAN","5PTG6rrL6EPFD9E2QMI2pl",67,2018,"hip-hop",0.733,0.678,6,-7.771,1,0.438,0.121,0,0.344,0.841,175.985,142000,4,"Famous Dex","5wCuMMmsjXNZ9yU91sEjf7","Dex Meets Dexter","2018-04-06"
340976,"The Internet","Hold On","5tqZJUHEuqdN12RZVq2l9p",66,2018,"hip-hop",0.7,0.414,0,-10.864,1,0.0373,0.849,0.0606,0.107,0.444,60.479,406467,4,"The Internet","27ThgFMUAx3MXLQ297DzWF","Hive Mind","2018-07-20"
340992,"Logic","Ballin","17N5FdRwJuv3UXQ7MHnbhF",68,2018,"hip-hop",0.737,0.854,3,-6.414,0,0.221,0.0475,0,0.0905,0.65,150.621,166080,4,"Logic","4tedCRHFkPOlzi6HR54tqd","Uncle Drew (Original Motion Picture Soundtrack)","2018-06-15"
340994,"Logic","44 More","3e7Y6sfFlIdBMJhX7wpqVO",65,2018,"hip-hop",0.824,0.584,10,-7.098,0,0.221,0.0718,0,0.106,0.219,139.965,188600,4,"Logic","4F87p1aiFwHeU4uu65MaPV","Bobby Tarantino II","2018-03-09"
341010,"Nipsey Hussle","Double Up (feat. Belly and Dom Kennedy)","4iVD0fTHGxV9JWloujsL3s",63,2018,"hip-hop",0.604,0.436,2,-8.32,1,0.188,0.0544,0.000242,0.162,0.239,107.978,361280,4,"Nipsey Hussle","6rcbbhcm8Os7EiVRHP9Aef","Victory Lap","2018-02-16"
341011,"Logic","Everyday","4EAV2cKiqKP5UPZmY6dejk",66,2018,"hip-hop",0.667,0.741,1,-4.099,1,0.0378,0.0425,0,0.0761,0.422,149.908,204747,4,"Logic","4F87p1aiFwHeU4uu65MaPV","Bobby Tarantino II","2018-03-09"
341016,"Eminem","The Ringer","2jt2WxXMCD4zjACthkJQVE",66,2018,"hip-hop",0.939,0.551,1,-9.126,1,0.291,0.0311,0,0.192,0.42,118.552,337941,4,"Eminem","3HNnxK7NgLXbDoxRZxNWiR","Kamikaze","2018-08-31"
341019,"Joyner Lucas","I Love","30z4LVkScpeNhwHFIB8Ewa",63,2018,"hip-hop",0.671,0.565,11,-7.401,0,0.16,0.274,6.51e-05,0.37,0.561,150.014,210197,4,"Joyner Lucas","5g33A80P5q3j7uPtEvrFA1","I Love","2018-10-17"
341050,"DJ Luian","La Ocasión","20pJKlNIU3J1CrvhBr1kQ8",72,2018,"hip-hop",0.739,0.627,9,-6.063,0,0.128,0.293,0,0.477,0.251,134.045,336149,4,"DJ Luian","3CgogddksNmKJrnAATIMFG","La Ocasión","2018-03-16"
341083,"Logic","Indica Badu","0jqBo5RYn008f4ZY8kPewW",60,2018,"hip-hop",0.742,0.72,0,-2.876,1,0.116,0.0402,0.000846,0.0839,0.97,77.011,260320,4,"Logic","4F87p1aiFwHeU4uu65MaPV","Bobby Tarantino II","2018-03-09"
341089,"21 Savage","all my friends","4paAidoE8VAemwU4jgCc6l",61,2018,"hip-hop",0.713,0.62,0,-4.513,1,0.0422,0.171,1.16e-06,0.118,0.206,130.09,211785,4,"21 Savage","007DWn799UWvfY1wwZeENR","i am > i was","2018-12-21"
341094,"Eminem","Not Alike (feat. Royce Da 5'9)","28FGV3ORH14MYORd7s5dlU",61,2018,"hip-hop",0.904,0.756,10,-3.746,1,0.32,0.0692,0,0.339,0.342,140.005,288087,4,"Eminem","3HNnxK7NgLXbDoxRZxNWiR","Kamikaze","2018-08-31"
341102,"21 Savage","monster","2FUNBaa5DwItJtYEBgAblU",60,2018,"hip-hop",0.89,0.607,9,-6.916,0,0.124,0.158,0.000228,0.118,0.224,134.022,233040,4,"21 Savage","007DWn799UWvfY1wwZeENR","i am > i was","2018-12-21"
341120,"Mike WiLL Made-It","Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)","23dwrzeJtEEGl2U4CPWSor",64,2018,"hip-hop",0.545,0.975,10,-3.193,0,0.454,0.17,0,0.145,0.609,123.906,131674,5,"Mike WiLL Made-It","7kSa9AwcDQ6ZUScaXxp8zP","Creed II: The Album","2018-11-16"
341122,"DJ Khaled","No Brainer","5WvAo7DNuPRmk4APhdPzi8",64,2018,"hip-hop",0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,260000,5,"DJ Khaled","02drHFQa59AoJWU6DXSSjd","No Brainer","2018-07-27"
341123,"Daddy Yankee","Dura","6KuqAtoeVzxAYOaMveLNpH",69,2018,"hip-hop",0.783,0.84,1,-3.416,1,0.051,0.174,0,0.412,0.839,95.001,200480,4,"Daddy Yankee","1copqxpiZy0dn219MSyPR7","Dura","2018-01-18"
341134,"Young Thug","Climax (feat. 6lack)","4N9QsmvQJcGwJHAmDmBttU",60,2018,"hip-hop",0.829,0.362,0,-11.546,0,0.231,0.0608,0,0.135,0.369,122.912,189093,4,"Young Thug","6VCDStheOuhrQaoYbHP2iO","On The Rvn","2018-09-24"
341143,"Daddy Yankee","Adictiva","6MJUCumnQsQEKbCy28tbCP",67,2018,"hip-hop",0.788,0.771,4,-3.206,0,0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853,4,"Daddy Yankee","7Eeyj4vopzd7c1aAhwXFGU","Adictiva","2018-11-09"
341173,"Daddy Yankee","Dura - Remix","6U2NuJILEOEpW2tVCuqKHb",63,2018,"hip-hop",0.772,0.803,1,-3.035,1,0.0468,0.188,0,0.434,0.853,94.981,242160,4,"Daddy Yankee","5XGcXkkiPQIgaNSDANurj7","Dura (Remix)","2018-04-27"
341185,"Flipp Dinero","Leave Me Alone","14mHfNsSHN0FbLftyjrV9g",60,2018,"hip-hop",0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,195637,4,"Flipp Dinero","4TUZUtCiZB4PYIoX20bOeX","Leave Me Alone","2018-09-04"
341240,"88rising","Head In The Clouds","3kYARoLSAvt86VFZ55BQcq",60,2018,"hip-hop",0.516,0.456,9,-9.242,1,0.0397,0.281,1.27e-05,0.0847,0.238,145.843,178023,4,"88rising","6YFBWwUDdot8IjBZSYOacB","Head In The Clouds","2018-07-20"
341258,"Zion & Lennox","La player (Bandolera)","0VKkyBKCXyR99navhVRqcP",70,2018,"hip-hop",0.769,0.838,2,-5.238,1,0.0633,0.16,0,0.0935,0.602,93.996,249609,4,"Zion & Lennox","57BGq6lpz8RK1cqr2fPVIi","La Player (Bandolera)","2018-02-23"
341349,"Brytiago","Asesina - Remix","59PYgzOiOjGDzjDT5N5oOX",63,2018,"hip-hop",0.825,0.69,10,-4.252,0,0.226,0.589,0,0.413,0.516,94.194,327467,4,"Brytiago","3kszVyyPdSKYihlQkme1Vv","Asesina (Remix)","2018-10-31"
341386,"Duki","She Don't Give a Fo","03a359wbiUsjN9h6yzXvmS",76,2018,"hip-hop",0.854,0.556,1,-4.49,1,0.14,0.345,0,0.165,0.342,119.938,209531,4,"Duki","42ZO19JImkKWh6y7rfvrfM","She Don't Give a Fo","2018-03-12"
341493,"Paulo Londra","Adan y Eva","6FyRXC8tJUh863JCkyWqtk",68,2018,"hip-hop",0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0676,0.72,171.993,258639,4,"Paulo Londra","1XBTyV1if5X9sU4IhpfH5R","Adan y Eva","2018-11-05"
341592,"KHEA","Cómo Le Digo","0K0soSt52EhMS9FohRObdK",68,2018,"hip-hop",0.69,0.385,0,-8.444,1,0.0817,0.181,0,0.236,0.19,129.958,226101,4,"Khea","4r9ruIPQRfmUwN2YwqUN0c","Cómo Le Digo","2018-04-10"
341674,"Amenazzy","Baby","2IA8cFA46DkjgbsRG7kKbp",60,2018,"hip-hop",0.7,0.71,11,-4.835,1,0.0532,0.327,0,0.129,0.582,167.971,235973,4,"Amenazzy","2yPS6CKbVjymgg7W9yuSxi","Baby","2018-12-21"
341742,"Travis Scott","SICKO MODE","2xLMifQCjDGFmkHkpNLD9h",81,2018,"house",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,4,"Travis Scott","41GuZcammIkupMPKH2OJ6I","ASTROWORLD","2018-08-03"
341746,"Travis Scott","SKELETONS","6NMtzpDQBTOfJwMzgMX0zl",71,2018,"house",0.46,0.686,0,-5.948,0,0.0367,0.00146,0,0.375,0.252,148.054,145588,4,"Travis Scott","41GuZcammIkupMPKH2OJ6I","ASTROWORLD","2018-08-03"
341747,"Travis Scott","YOSEMITE","7lAK3oHbfEnvUQWosrMMpR",73,2018,"house",0.785,0.554,0,-6.571,1,0.0409,0.283,3.4e-06,0.116,0.144,128.047,150043,4,"Travis Scott","41GuZcammIkupMPKH2OJ6I","ASTROWORLD","2018-08-03"
341749,"Travis Scott","STARGAZING","7wBJfHzpfI3032CSD7CE2m",73,2018,"house",0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,270715,4,"Travis Scott","41GuZcammIkupMPKH2OJ6I","ASTROWORLD","2018-08-03"
342830,"Peach Pit","Peach Pit","0ZK8TGOsngrstVPsnrHbK1",60,2018,"indie-pop",0.515,0.804,6,-5.345,0,0.0398,0.00322,0.00229,0.149,0.298,123.969,287080,4,"Peach Pit","1lhF5c8Q9bzYNwGFwQgYnP","Sweet FA","2018-06-27"
343113,"Måneskin","Le parole lontane","1ABG6ke9SdUK9YayVafbcX",62,2018,"indie-pop",0.635,0.573,2,-4.114,0,0.0279,0.397,0,0.133,0.403,125.946,204933,4,"Måneskin","44a7Wk3Jh2JGVhjcFYWozj","Il ballo della vita","2018-10-26"
344862,"K/DA","POP/STARS","5sbooPcNgIE22DwO0VNGUJ",70,2018,"k-pop",0.566,0.769,7,-4.342,1,0.0872,0.0183,0,0.108,0.385,170.036,191100,4,"K/DA","0UnBZ8laFgLUq5Ty5vbikQ","POP/STARS","2018-11-03"
344882,"SHAUN","Way Back Home (feat. Conor Maynard) - Sam Feldt Edit","1ZLrDPgR7mvuTco3rQK8Pk",70,2018,"k-pop",0.737,0.747,10,-4.818,1,0.0323,0.269,0,0.219,0.447,105.943,192453,4,"SHAUN","13aeLAMXve4Jxd8mNKu068","Way Back Home (feat. Conor Maynard) [Sam Feldt Edit]","2018-12-21"
344888,"SHAUN","Way Back Home","3NxuezMdSLgt4OwHzBoUhL",68,2018,"k-pop",0.745,0.739,10,-4.591,1,0.0327,0.405,0.000183,0.127,0.556,99.913,214137,4,"SHAUN","1NgwpxtZFd1x4DbC74V9bO","Take","2018-06-27"
344894,"MOMOLAND","BBoom BBoom","3BPoSr2pO34Aan6alFfVto",64,2018,"k-pop",0.785,0.744,3,-4.249,0,0.0369,0.0149,0.00666,0.0661,0.833,126.018,208863,4,"MOMOLAND","5vt2sEP5J0VNbYXoA7h2k4","GREAT!","2018-01-03"
344898,"NCT","BOSS","0ErzcmZ2gIwX7X0xSMQPix",63,2018,"k-pop",0.787,0.543,10,-6.7,0,0.037,0.0233,0,0.0861,0.332,99.026,210641,4,"NCT","3KAJvo62RNQEtXwIyB5rzX","NCT 2018 EMPATHY","2018-03-14"
344913,"(G)I-DLE","HANN (Alone)","7gr57cYekMWriyJYbT7oZ4",61,2018,"k-pop",0.709,0.718,6,-3.315,0,0.0312,0.059,0,0.167,0.24,104.971,205820,4,"(G)I-DLE","4VLR1cDqRIeS86GYSJvlmZ","HANN (Alone)","2018-08-14"
345707,"Shinedown","MONSTERS","1qAuIPMALdFtGv2Ymjy5l0",65,2018,"metal",0.487,0.9,5,-4.54,1,0.0529,0.00204,6.42e-06,0.11,0.377,149.959,248373,4,"Shinedown","0dtwIycvTaFNjo44QRwWz7","ATTENTION ATTENTION","2018-05-04"
345708,"Godsmack","When Legends Rise","1Si7crvw1M6Kgz9XiAtMiJ",61,2018,"metal",0.44,0.916,4,-4.222,0,0.266,0.000236,1.94e-05,0.0897,0.401,124.099,172826,4,"Godsmack","1n5bxxxowQ8ufvx2DXKeEV","When Legends Rise","2018-04-27"
345709,"Bad Wolves","Zombie","1vNoA9F5ASnlBISFekDmg3",66,2018,"metal",0.448,0.826,2,-3.244,0,0.0319,0.00756,0,0.117,0.19,77.093,254805,4,"Bad Wolves","768Mgdrb3yUmNJ4HW4IJOL","Zombie","2018-01-19"
345710,"Shinedown","DEVIL","2hEYslbdYWFSIA6JboUvnR",63,2018,"metal",0.354,0.942,7,-3.245,1,0.237,0.00039,6.36e-06,0.431,0.242,119.992,207987,4,"Shinedown","0dtwIycvTaFNjo44QRwWz7","ATTENTION ATTENTION","2018-05-04"
345711,"Ice Nine Kills","A Grave Mistake","2mMNBgFRyEiRoGvrdoONeq",62,2018,"metal",0.36,0.925,6,-3.775,0,0.0719,0.000838,0,0.115,0.446,175.088,184227,3,"Ice Nine Kills","3DVjLNjzyZBVc8eZcJoulz","The Silver Scream","2018-10-05"
349436,"OneRepublic","Connection","3T4UodGkfZObJ43RtA5KFU",60,2018,"piano",0.611,0.602,5,-4.89,1,0.0437,0.000837,0,0.112,0.624,168.154,148460,4,"OneRepublic","6rVOUFV4qi8MgqF7na73rX","Connection","2018-06-26"
350203,"Billie Eilish","lovely (with Khalid)","0u2P5u6lvoDfwTYjAADbn4",87,2018,"pop",0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4,"Billie Eilish","2sBB17RXTamvj7Ncps15AK","lovely (with Khalid)","2018-04-19"
350204,"Kali Uchis","After The Storm (feat. Tyler, The Creator & Bootsy Collins)","1otG6j1WHNvl9WgXLWkHTo",78,2018,"pop",0.702,0.659,4,-6.766,0,0.13,0.301,0.00201,0.218,0.843,79.64,207455,4,"Kali Uchis","4EPQtdq6vvwxuYeQTrwDVY","Isolation","2018-04-06"
350205,"Khalid","Better","6zeeWid2sgw4lap2jV61PZ",77,2018,"pop",0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4,"Khalid","2Qxc2NJ7yPKVFRWi3llRr2","Suncity","2018-10-18"
350206,"Kali Uchis","Dead To Me","6LOZws7T3jqZz78unPgFF9",76,2018,"pop",0.675,0.761,4,-4.469,0,0.0466,0.432,0,0.102,0.428,119.001,199506,4,"Kali Uchis","4EPQtdq6vvwxuYeQTrwDVY","Isolation","2018-04-06"
350207,"Summer Walker","Girls Need Love (with Drake) - Remix","14SaZBTjxlorHJQxXh01Hu",78,2018,"pop",0.656,0.432,6,-9.481,0,0.217,0.443,0,0.132,0.0897,97.022,222374,4,"Summer Walker","4hTM8jZ8DCCqglmZUDMSPz","Last Day Of Summer","2018-10-19"
350208,"Summer Walker","Deep","3LfHBTYZBTqmz43tvVXJBd",76,2018,"pop",0.646,0.335,3,-9.915,0,0.247,0.626,1.3e-05,0.107,0.419,167.927,92093,4,"Summer Walker","4hTM8jZ8DCCqglmZUDMSPz","Last Day Of Summer","2018-10-19"
350212,"Social House","Magic In The Hamptons (feat. Lil Yachty)","2Yer0p7uB2lVBUAtANuuQp",72,2018,"pop",0.769,0.479,1,-5.339,1,0.0385,0.66,0,0.0914,0.803,96.051,164640,4,"Social House","3p81zUBFZ3zdzxceXKeVSK","Magic In The Hamptons (feat. Lil Yachty)","2018-06-08"
350214,"Khalid","Love Lies (with Normani)","45Egmo7icyopuzJN0oMEdk",72,2018,"pop",0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,201707,4,"Khalid","4CEAev7neETRdqBFtzA8B9","Love Lies (with Normani)","2018-02-14"
350215,"Dean Lewis","Be Alright","3EPXxR3ImUwfayaurPi3cm",77,2018,"pop",0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,196373,4,"Dean Lewis","0YZLXTaHLcgl5UdtKDiUXD","Be Alright","2018-06-29"
350218,"Dominic Fike","3 Nights","1tNJrcVe6gwLEiZCtprs1u",73,2018,"pop",0.815,0.518,7,-6.594,0,0.0897,0.223,0,0.104,0.877,151.891,177667,4,"Dominic Fike","1DNx0H5ZX1ax3yyRwtgT4S","Don't Forget About Me, Demos","2018-10-16"
350222,"Khalid","OTW","6Hgh47WXVKtXN5zGOu0hjI",71,2018,"pop",0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,263014,4,"Khalid","0c4JocKlxYfBjZep8TJkcI","OTW","2018-04-20"
350223,"Kali Uchis","Your Teeth In My Neck","54IbnYEdA3ymfxv07WgN3b",67,2018,"pop",0.853,0.604,3,-5.794,0,0.0511,0.0696,1.65e-06,0.135,0.86,116,186181,4,"Kali Uchis","4EPQtdq6vvwxuYeQTrwDVY","Isolation","2018-04-06"
350224,"The Weeknd","Pray For Me (with Kendrick Lamar)","77UjLW8j5UAGAGVGhR5oUK",71,2018,"pop",0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584,211440,4,"The Weeknd","3pLdWdkj83EYfDN6H2N8MR","Black Panther The Album Music From And Inspired By","2018-02-09"
350225,"Kali Uchis","Just A Stranger (feat. Steve Lacy)","1HA2V2EfAgJUBVOju4YfiB",66,2018,"pop",0.745,0.672,9,-5.738,1,0.0346,0.127,0,0.103,0.641,108.031,177697,4,"Kali Uchis","4EPQtdq6vvwxuYeQTrwDVY","Isolation","2018-04-06"
350229,"Simple Plan","I'm Just a Kid","6otiaV2fagE3s8IvP6WkwG",70,2018,"pop",0.527,0.834,1,-5.531,1,0.0447,0.00107,0.000102,0.0993,0.422,110.065,198333,4,"Simple Plan","3W6TEVlmaP22E4KvWY9HrS","No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)","2018-04-06"
350231,"Ozuna","Solita","7rwX0O3RlxqqIjQM8evm5E",74,2018,"pop",0.807,0.633,10,-6.016,0,0.0929,0.0564,0,0.107,0.325,138.038,311726,4,"Ozuna","27Exjl2H0oI6X0WCzZd7Bk","Solita","2018-01-19"
350236,"Daniel Caesar","Who Hurt You?","23c9gmiiv7RCu7twft0Mym",67,2018,"pop",0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,104.542,231964,4,"Daniel Caesar","15M9pZ8gsdoN67yLjyQ039","Who Hurt You?","2018-10-16"
350239,"Joji","CAN'T GET OVER YOU (feat. Clams Casino)","39oeKRgsLeynDIbWuXyA47",68,2018,"pop",0.9,0.316,9,-8.797,1,0.332,0.684,0.0771,0.0853,0.844,129.914,107077,4,"Joji","34GQP3dILpyCN018y2k61L","BALLADS 1","2018-10-26"
350245,"KYLE","iSpy (feat. Lil Yachty)","6xbraxG0bSBOuAr5IUXmtM",63,2018,"pop",0.723,0.654,0,-6.82,1,0.298,0.384,0,0.384,0.675,149.949,252240,4,"KYLE","2c1ipXPsfn6ylm6PrQNuDU","Light of Mine","2018-05-18"
350246,"Arizona Zervas","FML","6lruHh1jF7ezgbLv72xYmf",66,2018,"pop",0.822,0.575,5,-5.95,1,0.0934,0.113,0,0.106,0.616,100.087,223000,4,"Arizona Zervas","0tzusAckn6CYqaCBRJHiAh","Living Facts","2018-06-03"
350255,"Teyana Taylor","Issues/Hold On","0bxmVPKnEopTyuMMkaTvUb",63,2018,"pop",0.528,0.523,7,-4.82,1,0.0523,0.833,1.53e-06,0.103,0.692,93.06,185979,4,"Teyana Taylor","0mwf6u9KVhZDCNVyIi6JuU","K.T.S.E.","2018-06-23"
350260,"Pedro Capó","Calma - Remix","5iwz1NiezX7WWjnCgY5TH4",72,2018,"pop",0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4,"Pedro Capó","1tFnP9PwIMeMIuj92mfswZ","Calma (Remix)","2018-10-05"
350263,"Ozuna","Vaina Loca","48zFZh27QU5qsrBjn4C2FA",74,2018,"pop",0.754,0.805,6,-4.249,1,0.0752,0.315,0,0.203,0.555,93.982,176133,4,"Ozuna","0SukGZiXMtmsZoxstkBtNR","Aura","2018-08-24"
350265,"Summer Walker","CPR","5Tp4UJvnsF4Zd05k0zXUte",63,2018,"pop",0.693,0.369,7,-12.683,0,0.175,0.637,0.00335,0.0951,0.141,140.148,203240,4,"Summer Walker","4hTM8jZ8DCCqglmZUDMSPz","Last Day Of Summer","2018-10-19"
350273,"Kali Uchis","Gotta Get Up - Interlude","7N3c9CKUmRqrt3dDvGWBWG",61,2018,"pop",0.488,0.381,3,-8.095,0,0.0498,0.605,0.0872,0.0776,0.217,140.941,113270,4,"Kali Uchis","4EPQtdq6vvwxuYeQTrwDVY","Isolation","2018-04-06"
350276,"Ozuna","El Farsante - Remix","7uYgVgRSgqluZclLS7wpp4",67,2018,"pop",0.737,0.742,6,-2.875,1,0.0441,0.218,0,0.316,0.386,119.966,258000,4,"Ozuna","5lCXXIhQu0sY2M6BEROMu3","El Farsante (Remix)","2018-01-30"
350277,"Sebastian Yatra","Traicionera","4Ft0391aLVNtCPPseh98lp",72,2018,"pop",0.775,0.679,11,-4.985,1,0.0465,0.147,0,0.155,0.674,91,229387,4,"Sebastian Yatra","1l1zcI8iwJg4WCb7jxHtbN","MANTRA","2018-05-18"
350280,"Piso 21","Te Vi","059bcIhyc2SBwm6sw2AZzd",74,2018,"pop",0.877,0.777,1,-4.246,1,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,231848,4,"Piso 21","02XOoh8XrlCc466QkkjGk5","Te Vi","2018-12-14"
350288,"Bhad Bhabie","Gucci Flip Flops (feat. Lil Yachty)","3hv6ndi7uFT9L9wrhQCsqY",62,2018,"pop",0.82,0.603,8,-7.18,1,0.308,0.0351,0.0159,0.122,0.177,159.976,151851,4,"Bhad Bhabie","5I0eRWD0PLOmswFHZhcD12","15","2018-09-18"
350289,"KYLE","Playinwitme (feat. Kehlani)","4F1yvJfQ7gJkrcgFJQDjOr",60,2018,"pop",0.689,0.584,1,-5.768,0,0.119,0.339,0,0.297,0.676,156.572,191680,4,"KYLE","2c1ipXPsfn6ylm6PrQNuDU","Light of Mine","2018-05-18"
350306,"Sebastian Yatra","No Hay Nadie Más","3IPJg1sdqLj12kFIndaonN",74,2018,"pop",0.695,0.379,6,-9.096,1,0.0339,0.861,0,0.106,0.808,105.108,199733,4,"Sebastian Yatra","1l1zcI8iwJg4WCb7jxHtbN","MANTRA","2018-05-18"
350314,"Piso 21","Déjala Que Vuelva (feat. Manuel Turizo)","1j6xOGusnyXq3l6IryKF3G",73,2018,"pop",0.681,0.788,1,-4.323,1,0.0785,0.0482,0,0.0753,0.839,170.019,220117,4,"Piso 21","0sGGdQF7f03jwgaD9qhtUQ","Ubuntu","2018-05-11"
350333,"Sam Smith","Fire On Fire - From ""Watership Down""","5rFj8OzffT0iggSjcBaeND",66,2018,"pop",0.584,0.407,1,-7.356,0,0.046,0.476,0,0.18,0.341,115.124,246735,4,"Sam Smith","5utJfkRQ5yEIat3AIK6WIL","Fire On Fire (From ""Watership Down"")","2018-12-21"
350350,"Khalid","Suncity (feat. Empress Of)","6SkHm6poyKfzV6kc9any8k",60,2018,"pop",0.694,0.63,7,-6.84,0,0.162,0.0998,0.000635,0.12,0.341,90.045,189493,4,"Khalid","4UNwL1B7JoymNUiTFJa52B","Suncity","2018-10-19"
350361,"Marc Anthony","Está Rico","2wRkBumdItthjYP9XknImg",62,2018,"pop",0.817,0.74,11,-4.566,0,0.283,0.266,0,0.0992,0.674,130.04,215151,4,"Marc Anthony","3ztJAikTd2AHTixfSPG185","Está Rico","2018-09-28"
350374,"Phum Viphurit","Lover Boy","2rd4FH1cSaWGc0ZiUaMbX9",60,2018,"pop",0.798,0.556,11,-8.597,1,0.0303,0.527,0.000353,0.0959,0.627,109.994,236727,4,"Phum Viphurit","6q6pANmFQbMk7KzlzNeBep","Lover Boy","2018-03-22"
350386,"CNCO","Hey DJ","1XgpK29CGGjZnxPYkiRbh4",66,2018,"pop",0.798,0.809,5,-6.152,1,0.0839,0.0317,0,0.214,0.471,90.006,206920,4,"CNCO","0YCyFUN3ihGbP2x9C09NF6","CNCO","2018-04-06"
350402,"Jorja Smith","Blue Lights","1It1TxBK3xIQAB4xJkPevn",66,2018,"pop",0.692,0.57,7,-8.077,1,0.185,0.666,0,0.107,0.309,91.917,250454,4,"Jorja Smith","3AlSuZnX4ZCab8eoWnnfbm","Lost & Found","2018-06-08"
350403,"Ozuna","Devuelveme","5uvucCRBTkxv7VxIDLOqe7",64,2018,"pop",0.744,0.769,11,-4.112,1,0.156,0.554,6.96e-06,0.102,0.784,175.999,188907,4,"Ozuna","0SukGZiXMtmsZoxstkBtNR","Aura","2018-08-24"
354035,"Panic! At The Disco","High Hopes","1rqqCSm0Qe4I9rUvWncaom",80,2018,"rock",0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,190947,4,"Panic! At The Disco","6ApYSpXF8GxZAgBTHDzYge","Pray for the Wicked","2018-06-22"
354037,"Imagine Dragons","Bad Liar","2RSHsoi04658QL5xgQVov3",78,2018,"rock",0.383,0.637,3,-6.993,1,0.0703,0.0722,0,0.368,0.0827,177.913,260773,4,"Imagine Dragons","3JfSxDfmwS5OeHPwLSkrfr","Origins (Deluxe)","2018-11-09"
354039,"Twenty One Pilots","Chlorine","23OXdR7YuUBVWh5hSnYJau",73,2018,"rock",0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,324467,4,"Twenty One Pilots","621cXqrTSSJi1WqDMSLmbL","Trench","2018-10-05"
354063,"Twenty One Pilots","Morph","01vv2AjxgP4uUyb8waYO5Y",62,2018,"rock",0.734,0.607,8,-7.249,0,0.0806,0.0747,0.000577,0.0968,0.518,90.023,258853,4,"Twenty One Pilots","621cXqrTSSJi1WqDMSLmbL","Trench","2018-10-05"
354088,"Muse","Pressure","3eSyMBd7ERw68NVB3jlRmW",60,2018,"rock",0.622,0.842,11,-3.678,0,0.0609,0.00342,0.00014,0.0575,0.724,136.041,235600,4,"Muse","5OZgDtx180ZZPMpm36J2zC","Simulation Theory (Super Deluxe)","2018-11-09"
355338,"Kina","Get You The Moon (feat. Snøw)","4ZLzoOkj0MPWrTLvooIuaa",78,2018,"sad",0.498,0.235,1,-16.541,0,0.188,0.72,0,0.144,0.0895,118.917,179080,4,"Kina","5LZSpPoBVBsh6kRSEKfPQ8","Get You The Moon (feat. Snøw)","2018-10-08"
355344,"Kina","Can We Kiss Forever?","58wyJLv6yH1La9NIZPl3ne",74,2018,"sad",0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,187932,4,"Kina","0MGcjBIFcL2qaCrgGjIGFb","Can We Kiss Forever?","2018-08-31"
362157,"Manuel Carrasco","Qué Bonito Es Querer","6uzGmmQ4CuG9HvZktEy0LF",62,2018,"spanish",0.609,0.718,11,-7.177,1,0.045,0.6,0,0.082,0.426,93.94,270188,4,"Manuel Carrasco","1FwsOQLBtsdLjy2OGsCZZa","La Cruz Del Mapa","2018-12-07"
367674,"The Score","The Fear","2cppGOIz0cuDnKoGzrDsJQ",60,2019,"alt-rock",0.498,0.628,7,-5.709,0,0.0317,0.00686,0,0.362,0.218,138.099,183853,4,"The Score","4enE8eppWJ9fQXLqTP2TDE","Pressure","2019-02-01"
373143,"keshi","skeletons","2BuJrxYKhYky20dQqTlobO",69,2019,"chill",0.719,0.265,2,-12.782,1,0.0754,0.296,0.0865,0.108,0.273,80.021,152480,4,"keshi","14IZ6aHadzsKrNMnntwLb0","skeletons","2019-07-16"
373149,"MAX","Love Me Less (feat. Quinn XCII)","2tOOcDDYkh0PSjr6GwPEAJ",62,2019,"chill",0.732,0.856,11,-2.2,0,0.0929,0.0828,0,0.323,0.771,145.034,177670,4,"MAX","0BHgyJ3dblyBOmxV8pRmGg","Love Me Less (feat. Quinn XCII)","2019-04-05"
